date,rain_1d,rain_3d,rain_7d,rain_14d,rain_30d,max_rain_3d,is_flood
2000-02-24,0.00026468454907799564,0.4363214644263262,3.929277094749743,7.255400101459464,18.734917451648123,0.2205443672249203,0
2000-02-25,0.0012857016544716,0.2220947534284699,3.6142647979657077,6.395519867507627,18.7332995815719,0.2205443672249203,0
2000-02-26,0.0048730418453855,0.006423428048935096,2.6285547736407637,5.87783217486744,18.735582033454257,0.0048730418453855,0
2000-02-27,0.1285229857736607,0.1346817292735178,1.1010698995470651,5.986816546203626,18.86100779354562,0.1285229857736607,0
2000-02-28,0.0076550340910874,0.1410510617101336,0.5786582277909313,5.6702858416595765,18.868662827636708,0.1285229857736607,0
2000-02-29,0.2867329105921011,0.4229109304568492,0.6498787257307046,5.479339808139029,18.951158295596933,0.2867329105921011,0
2000-03-01,0.343731473568316,0.6381194182515045,0.7730658320741003,4.850582705675867,17.047814904119253,0.343731473568316,0
2000-03-02,0.0786305967960798,0.7090949809564968,0.851431744321102,4.780708839070845,14.541551258687734,0.343731473568316,0
2000-03-03,0.5726758354444053,0.995037905808801,1.4228218781110358,5.037086676076743,14.716630462466822,0.5726758354444053,0
2000-03-04,3.350896113403266,4.002202545643751,4.7688449496689165,7.397399723309679,17.958470996037608,3.350896113403266,0
2000-03-05,0.4142635810912206,4.337835529938892,5.054585544986476,6.155655444533542,17.538340627348177,3.350896113403266,0
2000-03-06,1.2642665498589394,5.0294262443534254,6.311197060754328,6.8898552885452595,18.162398470705977,3.350896113403266,0
2000-03-07,0.6982951553945732,2.376825286344733,6.7227593055568,7.372638031287505,18.840864052699878,1.2642665498589394,0
2000-03-08,0.0625931901304772,2.0251548953839897,6.441621022118961,7.214686854193062,18.901532381899962,1.2642665498589394,0
2000-03-09,0.00027018043147556027,0.761158525956526,6.363260605754357,7.21469235007546,18.816956467414034,0.6982951553945732,0
2000-03-10,0.2165988004081853,0.27946217097013804,6.007183570718137,7.430005448829173,17.97467815589343,0.2165988004081853,0
2000-03-11,0.4943195464602329,0.7111885272998937,3.150607003775104,7.91945195344402,15.18101079840334,0.4943195464602329,0
2000-03-12,0.5179224851692087,1.228840832037627,3.2542659078530924,8.30885145283957,14.837767347966242,0.5179224851692087,0
2000-03-13,0.2483694274888985,1.2606114591183402,2.2383687854830514,8.54956584623738,14.563576040969567,0.5179224851692087,0
2000-03-14,0.0111818700144955,0.7774737826726027,1.5512555001029738,8.274014805659773,14.555219296546587,0.5179224851692087,0
2000-03-15,0.0236744879949253,0.28322578549831934,1.5123367979674218,7.953957820086383,14.254708045906376,0.2483694274888985,0
2000-03-16,1.0454285141464676,1.0802848721558884,2.5574951316824137,8.920755737436771,14.822457615940195,1.0454285141464676,0
2000-03-17,3.6760898803906015,4.7451928825319944,6.01698621166483,12.024169782382966,17.52605892029932,3.6760898803906015,0
2000-03-18,1.723323616854345,6.444842011391414,7.245990282058942,10.396597285834046,19.10087807375256,3.6760898803906015,0
2000-03-19,0.30717847089733,5.706591968142277,7.0352462677870635,10.289512175640157,19.091758546211384,3.6760898803906015,0
2000-03-20,1.5862707286899491,3.616772816441624,8.373147568988115,10.611516354471165,19.687446208731007,1.723323616854345,0
2000-03-21,1.5803500158920547,3.4737992154793336,9.942315714865673,11.493571214968647,19.6117883647557,1.5862707286899491,0
2000-03-22,1.7062277312959442,4.872848475877948,11.624868958166692,13.137205756134115,20.787949390204425,1.7062277312959442,0
2000-03-23,0.5181215845355304,3.8046993317235294,11.097562028555753,13.655057160238169,21.090558562087626,1.7062277312959442,0
2000-03-24,0.0275712478841135,2.251920563715588,7.449043396049267,13.466029607714097,20.89758544274682,1.7062277312959442,0
2000-03-25,0.0613734373618152,0.6070662697814591,5.7870932165567375,13.03308349861568,20.958694195559556,0.5181215845355304,0
2000-03-26,0.0250220913836963,0.11396677662962501,5.504936837043103,12.540183104830167,20.982430585288782,0.0613734373618152,0
2000-03-27,0.2312224748421878,0.3176180035876993,4.1498885831953425,12.523036152183458,21.208780018285584,0.2312224748421878,0
2000-03-28,1.6726450859121502,1.9288896521380343,4.242183653215437,14.184499368081111,22.752902118424075,1.6726450859121502,0
2000-03-29,1.2620963758298471,3.165963936584185,3.7980522977493405,15.422921255916034,24.007343460162833,1.6726450859121502,0
